date,season,year,month,hour,day,workingday,weather,casual,registered,total
2012-09-13,Fall,2012,Sep,7,Thu,Working Day,Clear,22,549,571
2012-09-13,Fall,2012,Sep,8,Thu,Working Day,Clear,33,725,758
2012-09-13,Fall,2012,Sep,9,Thu,Working Day,Clear,46,292,338
2012-09-13,Fall,2012,Sep,10,Thu,Working Day,Clear,63,149,212
2012-09-13,Fall,2012,Sep,11,Thu,Working Day,Clear,71,183,254
2012-09-13,Fall,2012,Sep,12,Thu,Working Day,Clear,57,240,297
2012-09-13,Fall,2012,Sep,13,Thu,Working Day,Clear,60,223,283
2012-09-13,Fall,2012,Sep,14,Thu,Working Day,Clear,60,214,274
2012-09-13,Fall,2012,Sep,15,Thu,Working Day,Clear,99,253,352
2012-09-13,Fall,2012,Sep,16,Thu,Working Day,Clear,85,406,491
2012-09-13,Fall,2012,Sep,17,Thu,Working Day,Clear,97,787,884
2012-09-13,Fall,2012,Sep,18,Thu,Working Day,Clear,108,744,852
2012-09-13,Fall,2012,Sep,19,Thu,Working Day,Clear,80,594,674
2012-09-13,Fall,2012,Sep,20,Thu,Working Day,Clear,55,408,463
2012-09-13,Fall,2012,Sep,21,Thu,Working Day,Clear,26,291,317
2012-09-13,Fall,2012,Sep,22,Thu,Working Day,Clear,28,223,251
2012-09-13,Fall,2012,Sep,23,Thu,Working Day,Clear,33,137,170
2012-09-14,Fall,2012,Sep,0,Fri,Working Day,Clear,24,63,87
2012-09-14,Fall,2012,Sep,1,Fri,Working Day,Clear,6,35,41
2012-09-14,Fall,2012,Sep,2,Fri,Working Day,Clear,7,23,30
2012-09-14,Fall,2012,Sep,3,Fri,Working Day,Clear,5,9,14
2012-09-14,Fall,2012,Sep,4,Fri,Working Day,Clear,1,11,12
2012-09-14,Fall,2012,Sep,5,Fri,Working Day,Clear,1,40,41
2012-09-14,Fall,2012,Sep,6,Fri,Working Day,Clear,8,144,152
2012-09-14,Fall,2012,Sep,7,Fri,Working Day,Cloudy,17,437,454
2012-09-14,Fall,2012,Sep,8,Fri,Working Day,Cloudy,51,715,766
2012-09-14,Fall,2012,Sep,9,Fri,Working Day,Cloudy,46,301,347
2012-09-14,Fall,2012,Sep,10,Fri,Working Day,Cloudy,75,171,246
2012-09-14,Fall,2012,Sep,11,Fri,Working Day,Cloudy,84,196,280
2012-09-14,Fall,2012,Sep,12,Fri,Working Day,Cloudy,119,290,409
2012-09-14,Fall,2012,Sep,13,Fri,Working Day,Cloudy,107,301,408
2012-09-14,Fall,2012,Sep,14,Fri,Working Day,Cloudy,113,258,371
2012-09-14,Fall,2012,Sep,15,Fri,Working Day,Cloudy,94,273,367
2012-09-14,Fall,2012,Sep,16,Fri,Working Day,Cloudy,109,454,563
2012-09-14,Fall,2012,Sep,17,Fri,Working Day,Clear,137,757,894
2012-09-14,Fall,2012,Sep,18,Fri,Working Day,Clear,116,692,808
2012-09-14,Fall,2012,Sep,19,Fri,Working Day,Clear,83,496,579
2012-09-14,Fall,2012,Sep,20,Fri,Working Day,Clear,67,337,404
2012-09-14,Fall,2012,Sep,21,Fri,Working Day,Clear,42,270,312
2012-09-14,Fall,2012,Sep,22,Fri,Working Day,Clear,40,189,229
2012-09-14,Fall,2012,Sep,23,Fri,Working Day,Clear,27,168,195
2012-09-15,Fall,2012,Sep,0,Sat,Weekend/Holiday,Clear,38,169,207
2012-09-15,Fall,2012,Sep,1,Sat,Weekend/Holiday,Clear,8,101,109
2012-09-15,Fall,2012,Sep,2,Sat,Weekend/Holiday,Clear,18,75,93
2012-09-15,Fall,2012,Sep,3,Sat,Weekend/Holiday,Clear,6,31,37
2012-09-15,Fall,2012,Sep,4,Sat,Weekend/Holiday,Cloudy,3,3,6
2012-09-15,Fall,2012,Sep,5,Sat,Weekend/Holiday,Clear,1,15,16
2012-09-15,Fall,2012,Sep,6,Sat,Weekend/Holiday,Clear,6,27,33
2012-09-15,Fall,2012,Sep,7,Sat,Weekend/Holiday,Clear,10,63,73
2012-09-15,Fall,2012,Sep,8,Sat,Weekend/Holiday,Clear,43,169,212
2012-09-15,Fall,2012,Sep,9,Sat,Weekend/Holiday,Clear,79,263,342
2012-09-15,Fall,2012,Sep,10,Sat,Weekend/Holiday,Clear,119,323,442
2012-09-15,Fall,2012,Sep,11,Sat,Weekend/Holiday,Clear,228,399,627
2012-09-15,Fall,2012,Sep,12,Sat,Weekend/Holiday,Clear,287,419,706
2012-09-15,Fall,2012,Sep,13,Sat,Weekend/Holiday,Clear,327,377,704
2012-09-15,Fall,2012,Sep,14,Sat,Weekend/Holiday,Clear,325,390,715
2012-09-15,Fall,2012,Sep,15,Sat,Weekend/Holiday,Cloudy,312,342,654
2012-09-15,Fall,2012,Sep,16,Sat,Weekend/Holiday,Cloudy,350,433,783
2012-09-15,Fall,2012,Sep,17,Sat,Weekend/Holiday,Cloudy,295,434,729
2012-09-15,Fall,2012,Sep,18,Sat,Weekend/Holiday,Cloudy,232,382,614
2012-09-15,Fall,2012,Sep,19,Sat,Weekend/Holiday,Clear,169,309,478
2012-09-15,Fall,2012,Sep,20,Sat,Weekend/Holiday,Clear,89,241,330
2012-09-15,Fall,2012,Sep,21,Sat,Weekend/Holiday,Clear,86,210,296
2012-09-15,Fall,2012,Sep,22,Sat,Weekend/Holiday,Clear,82,197,279
2012-09-15,Fall,2012,Sep,23,Sat,Weekend/Holiday,Clear,47,182,229
2012-09-16,Fall,2012,Sep,0,Sun,Weekend/Holiday,Clear,28,123,151
2012-09-16,Fall,2012,Sep,1,Sun,Weekend/Holiday,Clear,35,82,117
2012-09-16,Fall,2012,Sep,2,Sun,Weekend/Holiday,Clear,27,62,89
2012-09-16,Fall,2012,Sep,3,Sun,Weekend/Holiday,Clear,10,38,48
2012-09-16,Fall,2012,Sep,4,Sun,Weekend/Holiday,Clear,2,6,8
2012-09-16,Fall,2012,Sep,5,Sun,Weekend/Holiday,Clear,3,10,13
2012-09-16,Fall,2012,Sep,6,Sun,Weekend/Holiday,Clear,9,26,35
2012-09-16,Fall,2012,Sep,7,Sun,Weekend/Holiday,Clear,28,43,71
2012-09-16,Fall,2012,Sep,8,Sun,Weekend/Holiday,Clear,34,94,128
2012-09-16,Fall,2012,Sep,9,Sun,Weekend/Holiday,Clear,70,226,296
2012-09-16,Fall,2012,Sep,10,Sun,Weekend/Holiday,Clear,160,330,490
2012-09-16,Fall,2012,Sep,11,Sun,Weekend/Holiday,Clear,183,376,559
2012-09-16,Fall,2012,Sep,12,Sun,Weekend/Holiday,Clear,188,468,656
2012-09-16,Fall,2012,Sep,13,Sun,Weekend/Holiday,Clear,240,454,694
2012-09-16,Fall,2012,Sep,14,Sun,Weekend/Holiday,Clear,225,410,635
2012-09-16,Fall,2012,Sep,15,Sun,Weekend/Holiday,Clear,215,342,557
2012-09-16,Fall,2012,Sep,16,Sun,Weekend/Holiday,Clear,194,402,596
2012-09-16,Fall,2012,Sep,17,Sun,Weekend/Holiday,Clear,177,393,570
2012-09-16,Fall,2012,Sep,18,Sun,Weekend/Holiday,Clear,120,361,481
2012-09-16,Fall,2012,Sep,19,Sun,Weekend/Holiday,Clear,91,312,403
2012-09-16,Fall,2012,Sep,20,Sun,Weekend/Holiday,Clear,57,267,324
2012-09-16,Fall,2012,Sep,21,Sun,Weekend/Holiday,Clear,43,148,191
2012-09-16,Fall,2012,Sep,22,Sun,Weekend/Holiday,Clear,18,109,127
2012-09-16,Fall,2012,Sep,23,Sun,Weekend/Holiday,Clear,9,85,94
2012-09-17,Fall,2012,Sep,0,Mon,Working Day,Clear,14,31,45
2012-09-17,Fall,2012,Sep,1,Mon,Working Day,Clear,9,12,21
2012-09-17,Fall,2012,Sep,2,Mon,Working Day,Clear,5,8,13
2012-09-17,Fall,2012,Sep,3,Mon,Working Day,Clear,0,7,7
2012-09-17,Fall,2012,Sep,4,Mon,Working Day,Clear,2,9,11
2012-09-17,Fall,2012,Sep,5,Mon,Working Day,Clear,1,44,45
2012-09-17,Fall,2012,Sep,6,Mon,Working Day,Clear,7,157,164
2012-09-17,Fall,2012,Sep,7,Mon,Working Day,Clear,18,474,492
2012-09-17,Fall,2012,Sep,8,Mon,Working Day,Clear,36,647,683
2012-09-17,Fall,2012,Sep,9,Mon,Working Day,Clear,34,265,299
2012-09-17,Fall,2012,Sep,10,Mon,Working Day,Cloudy,73,129,202
2012-09-17,Fall,2012,Sep,11,Mon,Working Day,Cloudy,61,191,252
2012-09-17,Fall,2012,Sep,12,Mon,Working Day,Cloudy,62,233,295
2012-09-17,Fall,2012,Sep,13,Mon,Working Day,Clear,112,231,343
2012-09-17,Fall,2012,Sep,14,Mon,Working Day,Cloudy,129,203,332
2012-09-17,Fall,2012,Sep,15,Mon,Working Day,Cloudy,82,256,338
2012-09-17,Fall,2012,Sep,16,Mon,Working Day,Cloudy,74,379,453
2012-09-17,Fall,2012,Sep,17,Mon,Working Day,Cloudy,102,740,842
2012-09-17,Fall,2012,Sep,18,Mon,Working Day,Cloudy,66,708,774
2012-09-17,Fall,2012,Sep,19,Mon,Working Day,Cloudy,51,435,486
2012-09-17,Fall,2012,Sep,20,Mon,Working Day,Cloudy,32,308,340
2012-09-17,Fall,2012,Sep,21,Mon,Working Day,Light Snow/Rain,28,205,233
2012-09-17,Fall,2012,Sep,22,Mon,Working Day,Light Snow/Rain,20,109,129
2012-09-17,Fall,2012,Sep,23,Mon,Working Day,Light Snow/Rain,4,66,70
2012-09-18,Fall,2012,Sep,0,Tue,Working Day,Light Snow/Rain,2,11,13
2012-09-18,Fall,2012,Sep,1,Tue,Working Day,Light Snow/Rain,0,5,5
2012-09-18,Fall,2012,Sep,2,Tue,Working Day,Light Snow/Rain,0,4,4
2012-09-18,Fall,2012,Sep,3,Tue,Working Day,Cloudy,0,6,6
2012-09-18,Fall,2012,Sep,4,Tue,Working Day,Cloudy,2,5,7
2012-09-18,Fall,2012,Sep,5,Tue,Working Day,Cloudy,3,45,48
2012-09-18,Fall,2012,Sep,6,Tue,Working Day,Cloudy,4,163,167
2012-09-18,Fall,2012,Sep,7,Tue,Working Day,Cloudy,13,343,356
2012-09-18,Fall,2012,Sep,8,Tue,Working Day,Cloudy,32,640,672
2012-09-18,Fall,2012,Sep,9,Tue,Working Day,Cloudy,27,266,293
2012-09-18,Fall,2012,Sep,10,Tue,Working Day,Light Snow/Rain,30,130,160
2012-09-18,Fall,2012,Sep,11,Tue,Working Day,Cloudy,36,115,151
2012-09-18,Fall,2012,Sep,12,Tue,Working Day,Light Snow/Rain,16,72,88
2012-09-18,Fall,2012,Sep,13,Tue,Working Day,Cloudy,17,97,114
2012-09-18,Fall,2012,Sep,14,Tue,Working Day,Light Snow/Rain,27,116,143
2012-09-18,Fall,2012,Sep,15,Tue,Working Day,Light Snow/Rain,1,35,36
2012-09-18,Fall,2012,Sep,16,Tue,Working Day,Light Snow/Rain,19,122,141
2012-09-18,Fall,2012,Sep,17,Tue,Working Day,Light Snow/Rain,36,302,338
2012-09-18,Fall,2012,Sep,18,Tue,Working Day,Cloudy,19,262,281
2012-09-18,Fall,2012,Sep,19,Tue,Working Day,Cloudy,22,302,324
2012-09-18,Fall,2012,Sep,20,Tue,Working Day,Cloudy,19,271,290
2012-09-18,Fall,2012,Sep,21,Tue,Working Day,Cloudy,21,186,207
2012-09-18,Fall,2012,Sep,22,Tue,Working Day,Light Snow/Rain,14,137,151
2012-09-18,Fall,2012,Sep,23,Tue,Working Day,Cloudy,11,67,78
2012-09-19,Fall,2012,Sep,0,Wed,Working Day,Cloudy,3,23,26
2012-09-19,Fall,2012,Sep,1,Wed,Working Day,Cloudy,0,12,12
2012-09-19,Fall,2012,Sep,2,Wed,Working Day,Cloudy,0,3,3
2012-09-19,Fall,2012,Sep,3,Wed,Working Day,Cloudy,1,4,5
2012-09-19,Fall,2012,Sep,4,Wed,Working Day,Cloudy,0,10,10
2012-09-19,Fall,2012,Sep,5,Wed,Working Day,Cloudy,2,54,56
2012-09-19,Fall,2012,Sep,6,Wed,Working Day,Clear,6,166,172
2012-09-19,Fall,2012,Sep,7,Wed,Working Day,Clear,16,529,545
2012-09-19,Fall,2012,Sep,8,Wed,Working Day,Clear,39,758,797
2012-09-19,Fall,2012,Sep,9,Wed,Working Day,Clear,26,336,362
2012-09-19,Fall,2012,Sep,10,Wed,Working Day,Clear,23,169,192
2012-09-19,Fall,2012,Sep,11,Wed,Working Day,Clear,44,203,247
2012-09-19,Fall,2012,Sep,12,Wed,Working Day,Clear,53,260,313
2012-09-19,Fall,2012,Sep,13,Wed,Working Day,Clear,55,234,289
2012-09-19,Fall,2012,Sep,14,Wed,Working Day,Clear,59,227,286
2012-09-19,Fall,2012,Sep,15,Wed,Working Day,Clear,57,254,311
2012-09-19,Fall,2012,Sep,16,Wed,Working Day,Clear,69,397,466
2012-09-19,Fall,2012,Sep,17,Wed,Working Day,Clear,74,812,886
2012-09-19,Fall,2012,Sep,18,Wed,Working Day,Clear,85,807,892
2012-09-19,Fall,2012,Sep,19,Wed,Working Day,Clear,72,539,611
2012-09-19,Fall,2012,Sep,20,Wed,Working Day,Clear,31,378,409
2012-09-19,Fall,2012,Sep,21,Wed,Working Day,Clear,25,324,349
2012-09-19,Fall,2012,Sep,22,Wed,Working Day,Clear,31,198,229
2012-09-19,Fall,2012,Sep,23,Wed,Working Day,Clear,17,106,123
2012-09-20,Fall,2012,Sep,0,Thu,Working Day,Clear,12,46,58
2012-09-20,Fall,2012,Sep,1,Thu,Working Day,Clear,4,14,18
2012-09-20,Fall,2012,Sep,2,Thu,Working Day,Clear,2,9,11
2012-09-20,Fall,2012,Sep,3,Thu,Working Day,Clear,0,6,6
2012-09-20,Fall,2012,Sep,4,Thu,Working Day,Clear,0,6,6
2012-09-20,Fall,2012,Sep,5,Thu,Working Day,Clear,4,52,56
2012-09-20,Fall,2012,Sep,6,Thu,Working Day,Clear,9,161,170
2012-09-20,Fall,2012,Sep,7,Thu,Working Day,Clear,20,514,534
2012-09-20,Fall,2012,Sep,8,Thu,Working Day,Clear,44,746,790
2012-09-20,Fall,2012,Sep,9,Thu,Working Day,Clear,25,330,355
2012-09-20,Fall,2012,Sep,10,Thu,Working Day,Clear,33,157,190
2012-09-20,Fall,2012,Sep,11,Thu,Working Day,Clear,37,206,243
2012-09-20,Fall,2012,Sep,12,Thu,Working Day,Clear,57,233,290
2012-09-20,Fall,2012,Sep,13,Thu,Working Day,Clear,68,268,336
2012-09-20,Fall,2012,Sep,14,Thu,Working Day,Clear,76,222,298
2012-09-20,Fall,2012,Sep,15,Thu,Working Day,Clear,60,231,291
2012-09-20,Fall,2012,Sep,16,Thu,Working Day,Clear,72,385,457
2012-09-20,Fall,2012,Sep,17,Thu,Working Day,Clear,91,885,976
2012-09-20,Fall,2012,Sep,18,Thu,Working Day,Clear,119,781,900
2012-09-20,Fall,2012,Sep,19,Thu,Working Day,Clear,69,534,603
2012-09-20,Fall,2012,Sep,20,Thu,Working Day,Clear,57,360,417
2012-09-20,Fall,2012,Sep,21,Thu,Working Day,Clear,28,246,274
2012-09-20,Fall,2012,Sep,22,Thu,Working Day,Clear,35,252,287
2012-09-20,Fall,2012,Sep,23,Thu,Working Day,Clear,17,137,154
2012-09-21,Fall,2012,Sep,0,Fri,Working Day,Clear,13,53,66
2012-09-21,Fall,2012,Sep,1,Fri,Working Day,Clear,11,38,49
2012-09-21,Fall,2012,Sep,2,Fri,Working Day,Clear,6,8,14
2012-09-21,Fall,2012,Sep,3,Fri,Working Day,Clear,1,11,12
2012-09-21,Fall,2012,Sep,4,Fri,Working Day,Clear,1,9,10
2012-09-21,Fall,2012,Sep,5,Fri,Working Day,Clear,2,47,49
2012-09-21,Fall,2012,Sep,6,Fri,Working Day,Clear,19,146,165
2012-09-21,Fall,2012,Sep,7,Fri,Working Day,Clear,35,468,503
2012-09-21,Fall,2012,Sep,8,Fri,Working Day,Clear,31,726,757
2012-09-21,Fall,2012,Sep,9,Fri,Working Day,Clear,35,348,383
2012-09-21,Fall,2012,Sep,10,Fri,Working Day,Clear,44,181,225
2012-09-21,Fall,2012,Sep,11,Fri,Working Day,Clear,79,242,321
2012-09-21,Fall,2012,Sep,12,Fri,Working Day,Clear,84,305,389
2012-09-21,Fall,2012,Sep,13,Fri,Working Day,Clear,105,316,421
2012-09-21,Fall,2012,Sep,14,Fri,Working Day,Clear,113,299,412
2012-09-21,Fall,2012,Sep,15,Fri,Working Day,Clear,90,333,423
2012-09-21,Fall,2012,Sep,16,Fri,Working Day,Clear,103,464,567
2012-09-21,Fall,2012,Sep,17,Fri,Working Day,Clear,107,739,846
2012-09-21,Fall,2012,Sep,18,Fri,Working Day,Clear,106,699,805
2012-09-21,Fall,2012,Sep,19,Fri,Working Day,Clear,95,493,588
2012-09-21,Fall,2012,Sep,20,Fri,Working Day,Clear,54,315,369
2012-09-21,Fall,2012,Sep,21,Fri,Working Day,Clear,46,266,312
2012-09-21,Fall,2012,Sep,22,Fri,Working Day,Clear,47,248,295
2012-09-21,Fall,2012,Sep,23,Fri,Working Day,Clear,23,163,186
2012-09-22,Fall,2012,Sep,0,Sat,Weekend/Holiday,Clear,32,140,172
2012-09-22,Fall,2012,Sep,1,Sat,Weekend/Holiday,Clear,18,106,124
2012-09-22,Fall,2012,Sep,2,Sat,Weekend/Holiday,Clear,10,73,83
2012-09-22,Fall,2012,Sep,3,Sat,Weekend/Holiday,Clear,6,39,45
2012-09-22,Fall,2012,Sep,4,Sat,Weekend/Holiday,Clear,5,10,15
2012-09-22,Fall,2012,Sep,5,Sat,Weekend/Holiday,Clear,2,15,17
2012-09-22,Fall,2012,Sep,6,Sat,Weekend/Holiday,Clear,6,35,41
2012-09-22,Fall,2012,Sep,7,Sat,Weekend/Holiday,Clear,7,70,77
2012-09-22,Fall,2012,Sep,8,Sat,Weekend/Holiday,Clear,21,197,218
2012-09-22,Fall,2012,Sep,9,Sat,Weekend/Holiday,Clear,88,289,377
2012-09-22,Fall,2012,Sep,10,Sat,Weekend/Holiday,Clear,124,350,474
2012-09-22,Fall,2012,Sep,11,Sat,Weekend/Holiday,Clear,189,437,626
2012-09-22,Fall,2012,Sep,12,Sat,Weekend/Holiday,Clear,228,460,688
2012-09-22,Fall,2012,Sep,13,Sat,Weekend/Holiday,Clear,273,434,707
2012-09-22,Fall,2012,Sep,14,Sat,Weekend/Holiday,Clear,250,404,654
2012-09-22,Fall,2012,Sep,15,Sat,Weekend/Holiday,Clear,307,443,750
2012-09-22,Fall,2012,Sep,16,Sat,Weekend/Holiday,Clear,253,427,680
2012-09-22,Fall,2012,Sep,17,Sat,Weekend/Holiday,Clear,195,451,646
2012-09-22,Fall,2012,Sep,18,Sat,Weekend/Holiday,Clear,171,427,598
2012-09-22,Fall,2012,Sep,19,Sat,Weekend/Holiday,Clear,99,308,407
2012-09-22,Fall,2012,Sep,20,Sat,Weekend/Holiday,Clear,76,249,325
2012-09-22,Fall,2012,Sep,21,Sat,Weekend/Holiday,Clear,59,202,261
2012-09-22,Fall,2012,Sep,22,Sat,Weekend/Holiday,Clear,59,180,239
2012-09-22,Fall,2012,Sep,23,Sat,Weekend/Holiday,Clear,34,137,171
2012-09-23,Winter,2012,Sep,0,Sun,Weekend/Holiday,Clear,34,146,180
2012-09-23,Winter,2012,Sep,1,Sun,Weekend/Holiday,Clear,23,119,142
2012-09-23,Winter,2012,Sep,2,Sun,Weekend/Holiday,Clear,18,77,95
2012-09-23,Winter,2012,Sep,3,Sun,Weekend/Holiday,Clear,13,41,54
2012-09-23,Winter,2012,Sep,4,Sun,Weekend/Holiday,Clear,1,9,10
2012-09-23,Winter,2012,Sep,5,Sun,Weekend/Holiday,Clear,1,5,6
2012-09-23,Winter,2012,Sep,6,Sun,Weekend/Holiday,Clear,5,11,16
2012-09-23,Winter,2012,Sep,7,Sun,Weekend/Holiday,Clear,9,48,57
2012-09-23,Winter,2012,Sep,8,Sun,Weekend/Holiday,Clear,38,137,175
2012-09-23,Winter,2012,Sep,9,Sun,Weekend/Holiday,Clear,71,205,276
2012-09-23,Winter,2012,Sep,10,Sun,Weekend/Holiday,Clear,138,351,489
2012-09-23,Winter,2012,Sep,11,Sun,Weekend/Holiday,Clear,186,384,570
2012-09-23,Winter,2012,Sep,12,Sun,Weekend/Holiday,Clear,250,526,776
2012-09-23,Winter,2012,Sep,13,Sun,Weekend/Holiday,Clear,257,445,702
2012-09-23,Winter,2012,Sep,14,Sun,Weekend/Holiday,Clear,266,400,666
2012-09-23,Winter,2012,Sep,15,Sun,Weekend/Holiday,Clear,265,375,640
2012-09-23,Winter,2012,Sep,16,Sun,Weekend/Holiday,Clear,254,437,691
2012-09-23,Winter,2012,Sep,17,Sun,Weekend/Holiday,Clear,227,496,723
2012-09-23,Winter,2012,Sep,18,Sun,Weekend/Holiday,Clear,135,405,540
2012-09-23,Winter,2012,Sep,19,Sun,Weekend/Holiday,Clear,82,331,413
2012-09-23,Winter,2012,Sep,20,Sun,Weekend/Holiday,Clear,60,192,252
2012-09-23,Winter,2012,Sep,21,Sun,Weekend/Holiday,Cloudy,51,145,196
2012-09-23,Winter,2012,Sep,22,Sun,Weekend/Holiday,Clear,40,98,138
2012-09-23,Winter,2012,Sep,23,Sun,Weekend/Holiday,Cloudy,30,70,100
2012-09-24,Winter,2012,Sep,0,Mon,Working Day,Clear,10,54,64
2012-09-24,Winter,2012,Sep,1,Mon,Working Day,Clear,6,12,18
2012-09-24,Winter,2012,Sep,2,Mon,Working Day,Cloudy,0,8,8
2012-09-24,Winter,2012,Sep,3,Mon,Working Day,Clear,0,5,5
2012-09-24,Winter,2012,Sep,4,Mon,Working Day,Clear,0,8,8
2012-09-24,Winter,2012,Sep,5,Mon,Working Day,Clear,2,35,37
2012-09-24,Winter,2012,Sep,6,Mon,Working Day,Clear,6,162,168
2012-09-24,Winter,2012,Sep,7,Mon,Working Day,Clear,17,513,530
2012-09-24,Winter,2012,Sep,8,Mon,Working Day,Clear,31,719,750
2012-09-24,Winter,2012,Sep,9,Mon,Working Day,Clear,42,286,328
2012-09-24,Winter,2012,Sep,10,Mon,Working Day,Clear,52,146,198
2012-09-24,Winter,2012,Sep,11,Mon,Working Day,Clear,71,167,238
2012-09-24,Winter,2012,Sep,12,Mon,Working Day,Clear,77,265,342
2012-09-24,Winter,2012,Sep,13,Mon,Working Day,Clear,80,248,328
2012-09-24,Winter,2012,Sep,14,Mon,Working Day,Clear,77,226,303
2012-09-24,Winter,2012,Sep,15,Mon,Working Day,Clear,84,216,300
2012-09-24,Winter,2012,Sep,16,Mon,Working Day,Clear,99,417,516
2012-09-24,Winter,2012,Sep,17,Mon,Working Day,Clear,89,809,898
2012-09-24,Winter,2012,Sep,18,Mon,Working Day,Clear,95,758,853
2012-09-24,Winter,2012,Sep,19,Mon,Working Day,Clear,56,534,590
2012-09-24,Winter,2012,Sep,20,Mon,Working Day,Clear,52,380,432
2012-09-24,Winter,2012,Sep,21,Mon,Working Day,Clear,26,230,256
2012-09-24,Winter,2012,Sep,22,Mon,Working Day,Clear,18,154,172
2012-09-24,Winter,2012,Sep,23,Mon,Working Day,Clear,11,83,94
2012-09-25,Winter,2012,Sep,0,Tue,Working Day,Clear,8,56,64
2012-09-25,Winter,2012,Sep,1,Tue,Working Day,Clear,2,11,13
2012-09-25,Winter,2012,Sep,2,Tue,Working Day,Clear,5,9,14
2012-09-25,Winter,2012,Sep,3,Tue,Working Day,Clear,2,3,5
2012-09-25,Winter,2012,Sep,4,Tue,Working Day,Clear,2,7,9
2012-09-25,Winter,2012,Sep,5,Tue,Working Day,Clear,1,46,47
2012-09-25,Winter,2012,Sep,6,Tue,Working Day,Clear,5,189,194
2012-09-25,Winter,2012,Sep,7,Tue,Working Day,Clear,17,539,556
2012-09-25,Winter,2012,Sep,8,Tue,Working Day,Clear,41,764,805
2012-09-25,Winter,2012,Sep,9,Tue,Working Day,Clear,28,381,409
2012-09-25,Winter,2012,Sep,10,Tue,Working Day,Clear,45,125,170
2012-09-25,Winter,2012,Sep,11,Tue,Working Day,Clear,63,155,218
2012-09-25,Winter,2012,Sep,12,Tue,Working Day,Clear,69,233,302
2012-09-25,Winter,2012,Sep,13,Tue,Working Day,Clear,48,257,305
2012-09-25,Winter,2012,Sep,14,Tue,Working Day,Clear,80,213,293
2012-09-25,Winter,2012,Sep,15,Tue,Working Day,Clear,56,247,303
2012-09-25,Winter,2012,Sep,16,Tue,Working Day,Clear,59,436,495
2012-09-25,Winter,2012,Sep,17,Tue,Working Day,Clear,107,860,967
2012-09-25,Winter,2012,Sep,18,Tue,Working Day,Clear,64,758,822
2012-09-25,Winter,2012,Sep,19,Tue,Working Day,Clear,49,490,539
2012-09-25,Winter,2012,Sep,20,Tue,Working Day,Clear,37,388,425
2012-09-25,Winter,2012,Sep,21,Tue,Working Day,Clear,34,263,297
2012-09-25,Winter,2012,Sep,22,Tue,Working Day,Clear,14,174,188
2012-09-25,Winter,2012,Sep,23,Tue,Working Day,Clear,9,89,98
2012-09-26,Winter,2012,Sep,0,Wed,Working Day,Clear,6,34,40
2012-09-26,Winter,2012,Sep,1,Wed,Working Day,Clear,10,19,29
2012-09-26,Winter,2012,Sep,2,Wed,Working Day,Cloudy,2,15,17
2012-09-26,Winter,2012,Sep,3,Wed,Working Day,Cloudy,4,6,10
2012-09-26,Winter,2012,Sep,4,Wed,Working Day,Clear,2,12,14
2012-09-26,Winter,2012,Sep,5,Wed,Working Day,Clear,1,35,36
2012-09-26,Winter,2012,Sep,6,Wed,Working Day,Clear,3,179,182
2012-09-26,Winter,2012,Sep,7,Wed,Working Day,Clear,9,523,532
2012-09-26,Winter,2012,Sep,8,Wed,Working Day,Clear,30,808,838
2012-09-26,Winter,2012,Sep,9,Wed,Working Day,Clear,27,307,334
2012-09-26,Winter,2012,Sep,10,Wed,Working Day,Clear,29,156,185
2012-09-26,Winter,2012,Sep,11,Wed,Working Day,Clear,46,181,227
2012-09-26,Winter,2012,Sep,12,Wed,Working Day,Clear,56,260,316
2012-09-26,Winter,2012,Sep,13,Wed,Working Day,Clear,67,273,340
2012-09-26,Winter,2012,Sep,14,Wed,Working Day,Clear,60,217,277
2012-09-26,Winter,2012,Sep,15,Wed,Working Day,Clear,69,231,300
2012-09-26,Winter,2012,Sep,16,Wed,Working Day,Clear,71,397,468
2012-09-26,Winter,2012,Sep,17,Wed,Working Day,Clear,77,876,953
2012-09-26,Winter,2012,Sep,18,Wed,Working Day,Clear,69,815,884
2012-09-26,Winter,2012,Sep,19,Wed,Working Day,Clear,38,589,627
2012-09-26,Winter,2012,Sep,20,Wed,Working Day,Clear,45,389,434
2012-09-26,Winter,2012,Sep,21,Wed,Working Day,Clear,32,328,360
2012-09-26,Winter,2012,Sep,22,Wed,Working Day,Light Snow/Rain,21,194,215
2012-09-26,Winter,2012,Sep,23,Wed,Working Day,Cloudy,13,102,115
2012-09-27,Winter,2012,Sep,0,Thu,Working Day,Clear,5,60,65
2012-09-27,Winter,2012,Sep,1,Thu,Working Day,Clear,5,16,21
2012-09-27,Winter,2012,Sep,2,Thu,Working Day,Clear,3,13,16
2012-09-27,Winter,2012,Sep,3,Thu,Working Day,Clear,0,7,7
2012-09-27,Winter,2012,Sep,4,Thu,Working Day,Clear,2,6,8
2012-09-27,Winter,2012,Sep,5,Thu,Working Day,Clear,2,64,66
2012-09-27,Winter,2012,Sep,6,Thu,Working Day,Clear,5,164,169
2012-09-27,Winter,2012,Sep,7,Thu,Working Day,Clear,12,546,558
2012-09-27,Winter,2012,Sep,8,Thu,Working Day,Clear,20,774,794
2012-09-27,Winter,2012,Sep,9,Thu,Working Day,Clear,30,305,335
2012-09-27,Winter,2012,Sep,10,Thu,Working Day,Cloudy,40,168,208
2012-09-27,Winter,2012,Sep,11,Thu,Working Day,Cloudy,67,227,294
